Unit#,LOB,Order#,Rec Req Date,stop_no,Actual Fuel Date,Next Fuel Date,Purchase Type,Actual Fuel Type,Rec Stop (P or A),Rec Stop Chain,Rec Gallons,Rec Stop PPG,Location Compliant,Gallon Over/Under ,Actual Stop,Actual Gallons,Actual PPG,PPG on Req Date,Next Actual Stop,Next PPG on Req Date,Dispatch has Re-opt,Measure Names,Actual Fuel Chain,Next Fuel Chain,Measure Values
270139,Line Haul,AQE6763-02,6/4/2026,1,6/6/2026,6/9/2026,Partial,Primary,UT227,PILOT,98,,Y,Allowable,UT227,102.2,,,NE121,,Y,Gallon Over/Under,PILOT,PILOT,0
270139,Line Haul,AQE6763-02,6/4/2026,1,6/6/2026,6/9/2026,Partial,Primary,UT227,PILOT,98,,Y,Allowable,UT227,102.2,,,NE121,,Y,Fuel Rec Count,PILOT,PILOT,1
270139,Line Haul,AQE6763-02,6/4/2026,2,6/9/2026,6/12/2026,Fill,Primary,NE121,PILOT,140,,Y,Under,NE121,126.0,,,FP024,,Y,Total Noncompliant Cost,PILOT,Terminal,-45.409
270139,Line Haul,AQE6763-02,6/4/2026,2,6/9/2026,6/12/2026,Fill,Primary,NE121,PILOT,140,,Y,Under,NE121,126.0,,,FP024,,Y,Location Noncompliant Cost,PILOT,Terminal,0
270139,Line Haul,AQE6763-02,6/4/2026,2,6/9/2026,6/12/2026,Fill,Primary,NE121,PILOT,140,,Y,Under,NE121,126.0,,,FP024,,Y,Gallon Over/Under Cost,PILOT,Terminal,-45.409
270139,Line Haul,AQE6763-02,6/4/2026,2,6/9/2026,6/12/2026,Fill,Primary,NE121,PILOT,140,,Y,Under,NE121,126.0,,,FP024,,Y,Gallon Over/Under,PILOT,Terminal,14
270139,Line Haul,AQE6763-02,6/4/2026,2,6/9/2026,6/12/2026,Fill,Primary,NE121,PILOT,140,,Y,Under,NE121,126.0,,,FP024,,Y,Fuel Rec Count,PILOT,Terminal,1
270139,Line Haul,AQJ0916-01,6/10/2026,1,6/12/2026,6/26/2026,Partial,Terminal Fueling,MO696,PILOT,60,,Y,Over,FP024,100.2,,,TX724,,N,Total Noncompliant Cost,Terminal,PILOT,0
270139,Line Haul,AQJ0916-01,6/10/2026,1,6/12/2026,6/26/2026,Partial,Terminal Fueling,MO696,PILOT,60,,Y,Over,FP024,100.2,,,TX724,,N,Location Noncompliant Cost,Terminal,PILOT,0
270139,Line Haul,AQJ0916-01,6/10/2026,1,6/12/2026,6/26/2026,Partial,Terminal Fueling,MO696,PILOT,60,,Y,Over,FP024,100.2,,,TX724,,N,Gallon Over/Under Cost,Terminal,PILOT,0
270139,Line Haul,AQJ0916-01,6/10/2026,1,6/12/2026,6/26/2026,Partial,Terminal Fueling,MO696,PILOT,60,,Y,Over,FP024,100.2,,,TX724,,N,Gallon Over/Under,Terminal,PILOT,40.18
270139,Line Haul,AQJ0916-01,6/10/2026,1,6/12/2026,6/26/2026,Partial,Terminal Fueling,MO696,PILOT,60,,Y,Over,FP024,100.2,,,TX724,,N,Fuel Rec Count,Terminal,PILOT,1
270139,Line Haul,AQR4194-01,6/27/2026,1,6/27/2026,6/29/2026,Partial,Primary,XT892,LOVES,94.4,,Y,Allowable,XT892,97.1,,,CO011,,N,Total Noncompliant Cost,LOVES,LOVES,0
270139,Line Haul,AQR4194-01,6/27/2026,1,6/27/2026,6/29/2026,Partial,Primary,XT892,LOVES,94.4,,Y,Allowable,XT892,97.1,,,CO011,,N,Location Noncompliant Cost,LOVES,LOVES,0
270139,Line Haul,AQR4194-01,6/27/2026,1,6/27/2026,6/29/2026,Partial,Primary,XT892,LOVES,94.4,,Y,Allowable,XT892,97.1,,,CO011,,N,Gallon Over/Under Cost,LOVES,LOVES,0
270139,Line Haul,AQR4194-01,6/27/2026,1,6/27/2026,6/29/2026,Partial,Primary,XT892,LOVES,94.4,,Y,Allowable,XT892,97.1,,,CO011,,N,Gallon Over/Under,LOVES,LOVES,0
270139,Line Haul,AQR4194-01,6/27/2026,1,6/27/2026,6/29/2026,Partial,Primary,XT892,LOVES,94.4,,Y,Allowable,XT892,97.1,,,CO011,,N,Fuel Rec Count,LOVES,LOVES,1
270139,Line Haul,AQS9743-01,6/29/2026,1,6/29/2026,7/1/2026,Fill,Primary,CO011,LOVES,113.5,,Y,Under,CO011,92.9,,,MT011,,N,Total Noncompliant Cost,LOVES,LOVES,7.415478
270139,Line Haul,AQS9743-01,6/29/2026,1,6/29/2026,7/1/2026,Fill,Primary,CO011,LOVES,113.5,,Y,Under,CO011,92.9,,,MT011,,N,Location Noncompliant Cost,LOVES,LOVES,0
270139,Line Haul,AQS9743-01,6/29/2026,1,6/29/2026,7/1/2026,Fill,Primary,CO011,LOVES,113.5,,Y,Under,CO011,92.9,,,MT011,,N,Gallon Over/Under Cost,LOVES,LOVES,7.415478
270139,Line Haul,AQS9743-01,6/29/2026,1,6/29/2026,7/1/2026,Fill,Primary,CO011,LOVES,113.5,,Y,Under,CO011,92.9,,,MT011,,N,Gallon Over/Under,LOVES,LOVES,20.61
270139,Line Haul,AQS9743-01,6/29/2026,1,6/29/2026,7/1/2026,Fill,Primary,CO011,LOVES,113.5,,Y,Under,CO011,92.9,,,MT011,,N,Fuel Rec Count,LOVES,LOVES,1
270139,Line Haul,AQS9743-01,6/29/2026,2,7/1/2026,7/2/2026,Fill,Primary,MT011,LOVES,132.9,,Y,Under,MT011,114.8,,,ID222,,N,Total Noncompliant Cost,LOVES,PILOT,-3.25148859
270139,Line Haul,AQS9743-01,6/29/2026,2,7/1/2026,7/2/2026,Fill,Primary,MT011,LOVES,132.9,,Y,Under,MT011,114.8,,,ID222,,N,Location Noncompliant Cost,LOVES,PILOT,0
270139,Line Haul,AQS9743-01,6/29/2026,2,7/1/2026,7/2/2026,Fill,Primary,MT011,LOVES,132.9,,Y,Under,MT011,114.8,,,ID222,,N,Gallon Over/Under Cost,LOVES,PILOT,-3.25148859
270139,Line Haul,AQS9743-01,6/29/2026,2,7/1/2026,7/2/2026,Fill,Primary,MT011,LOVES,132.9,,Y,Under,MT011,114.8,,,ID222,,N,Gallon Over/Under,LOVES,PILOT,18.13
270139,Line Haul,AQS9743-01,6/29/2026,2,7/1/2026,7/2/2026,Fill,Primary,MT011,LOVES,132.9,,Y,Under,MT011,114.8,,,ID222,,N,Fuel Rec Count,LOVES,PILOT,1
270139,Line Haul,ARC9720-01,7/2/2026,1,7/2/2026,7/8/2026,Fill,Primary,ID222,PILOT,112.8,,Y,Under,ID222,46.7,,,ID222,,N,Total Noncompliant Cost,PILOT,PILOT,-2.146140570
270139,Line Haul,ARC9720-01,7/2/2026,1,7/2/2026,7/8/2026,Fill,Primary,ID222,PILOT,112.8,,Y,Under,ID222,46.7,,,ID222,,N,Location Noncompliant Cost,PILOT,PILOT,0
270139,Line Haul,ARC9720-01,7/2/2026,1,7/2/2026,7/8/2026,Fill,Primary,ID222,PILOT,112.8,,Y,Under,ID222,46.7,,,ID222,,N,Gallon Over/Under Cost,PILOT,PILOT,-2.146140570
270139,Line Haul,ARC9720-01,7/2/2026,1,7/2/2026,7/8/2026,Fill,Primary,ID222,PILOT,112.8,,Y,Under,ID222,46.7,,,ID222,,N,Gallon Over/Under,PILOT,PILOT,66.09
270139,Line Haul,ARC9720-01,7/2/2026,1,7/2/2026,7/8/2026,Fill,Primary,ID222,PILOT,112.8,,Y,Under,ID222,46.7,,,ID222,,N,Fuel Rec Count,PILOT,PILOT,1
270139,Line Haul,ARE0058-01,7/11/2026,1,7/13/2026,7/15/2026,Partial,Did not follow,WA028,PILOT,60,,N,Over,ID224,145.2,,,AZ367,,N,Total Noncompliant Cost,PILOT,PILOT,-86.365409720
270139,Line Haul,ARE0058-01,7/11/2026,1,7/13/2026,7/15/2026,Partial,Did not follow,WA028,PILOT,60,,N,Over,ID224,145.2,,,AZ367,,N,Location Noncompliant Cost,PILOT,PILOT,-35.698020000
270139,Line Haul,ARE0058-01,7/11/2026,1,7/13/2026,7/15/2026,Partial,Did not follow,WA028,PILOT,60,,N,Over,ID224,145.2,,,AZ367,,N,Gallon Over/Under Cost,PILOT,PILOT,-50.667389720
270139,Line Haul,ARE0058-01,7/11/2026,1,7/13/2026,7/15/2026,Partial,Did not follow,WA028,PILOT,60,,N,Over,ID224,145.2,,,AZ367,,N,Gallon Over/Under,PILOT,PILOT,85.16
270139,Line Haul,ARE0058-01,7/11/2026,1,7/13/2026,7/15/2026,Partial,Did not follow,WA028,PILOT,60,,N,Over,ID224,145.2,,,AZ367,,N,Fuel Rec Count,PILOT,PILOT,1
270139,Line Haul,ARF1008-02,7/8/2026,1,7/8/2026,7/10/2026,Fill,Did not follow,ID058,PILOT,155.3,,N,Under,ID222,132.3,,,ID222,,N,Total Noncompliant Cost,PILOT,PILOT,-8.683243370
270139,Line Haul,ARF1008-02,7/8/2026,1,7/8/2026,7/10/2026,Fill,Did not follow,ID058,PILOT,155.3,,N,Under,ID222,132.3,,,ID222,,N,Location Noncompliant Cost,PILOT,PILOT,-7.393026650
270139,Line Haul,ARF1008-02,7/8/2026,1,7/8/2026,7/10/2026,Fill,Did not follow,ID058,PILOT,155.3,,N,Under,ID222,132.3,,,ID222,,N,Gallon Over/Under Cost,PILOT,PILOT,-1.29021672
270139,Line Haul,ARF1008-02,7/8/2026,1,7/8/2026,7/10/2026,Fill,Did not follow,ID058,PILOT,155.3,,N,Under,ID222,132.3,,,ID222,,N,Gallon Over/Under,PILOT,PILOT,23.01
270139,Line Haul,ARF1008-02,7/8/2026,1,7/8/2026,7/10/2026,Fill,Did not follow,ID058,PILOT,155.3,,N,Under,ID222,132.3,,,ID222,,N,Fuel Rec Count,PILOT,PILOT,1
270139,Line Haul,ARG8437-01,7/9/2026,1,7/10/2026,7/13/2026,Fill,Primary,ID222,PILOT,110.4,,Y,Under,ID222,87.9,,,ID224,,N,Total Noncompliant Cost,PILOT,PILOT,0.441980000
270139,Line Haul,ARG8437-01,7/9/2026,1,7/10/2026,7/13/2026,Fill,Primary,ID222,PILOT,110.4,,Y,Under,ID222,87.9,,,ID224,,N,Location Noncompliant Cost,PILOT,PILOT,0
270139,Line Haul,ARG8437-01,7/9/2026,1,7/10/2026,7/13/2026,Fill,Primary,ID222,PILOT,110.4,,Y,Under,ID222,87.9,,,ID224,,N,Gallon Over/Under Cost,PILOT,PILOT,0.441980000
270139,Line Haul,ARG8437-01,7/9/2026,1,7/10/2026,7/13/2026,Fill,Primary,ID222,PILOT,110.4,,Y,Under,ID222,87.9,,,ID224,,N,Gallon Over/Under,PILOT,PILOT,22.55
270139,Line Haul,ARG8437-01,7/9/2026,1,7/10/2026,7/13/2026,Fill,Primary,ID222,PILOT,110.4,,Y,Under,ID222,87.9,,,ID224,,N,Fuel Rec Count,PILOT,PILOT,1
270139,Line Haul,ARH2953-01,7/15/2026,1,7/15/2026,7/17/2026,Fill,Primary,AZ367,PILOT,121.2,,Y,Under,AZ367,109.4,,,AZ224,,N,Total Noncompliant Cost,PILOT,PILOT,2.1156575
270139,Line Haul,ARH2953-01,7/15/2026,1,7/15/2026,7/17/2026,Fill,Primary,AZ367,PILOT,121.2,,Y,Under,AZ367,109.4,,,AZ224,,N,Location Noncompliant Cost,PILOT,PILOT,0
270139,Line Haul,ARH2953-01,7/15/2026,1,7/15/2026,7/17/2026,Fill,Primary,AZ367,PILOT,121.2,,Y,Under,AZ367,109.4,,,AZ224,,N,Gallon Over/Under Cost,PILOT,PILOT,2.1156575
270139,Line Haul,ARH2953-01,7/15/2026,1,7/15/2026,7/17/2026,Fill,Primary,AZ367,PILOT,121.2,,Y,Under,AZ367,109.4,,,AZ224,,N,Gallon Over/Under,PILOT,PILOT,11.77
270139,Line Haul,ARH2953-01,7/15/2026,1,7/15/2026,7/17/2026,Fill,Primary,AZ367,PILOT,121.2,,Y,Under,AZ367,109.4,,,AZ224,,N,Fuel Rec Count,PILOT,PILOT,1
270139,Line Haul,ARI5998-01,7/17/2026,1,7/17/2026,7/20/2026,Fill,Primary,AZ224,PILOT,61.8,,Y,Allowable,AZ224,63.8,,,OR298,,N,Total Noncompliant Cost,PILOT,PILOT,0
270139,Line Haul,ARI5998-01,7/17/2026,1,7/17/2026,7/20/2026,Fill,Primary,AZ224,PILOT,61.8,,Y,Allowable,AZ224,63.8,,,OR298,,N,Location Noncompliant Cost,PILOT,PILOT,0
270139,Line Haul,ARI5998-01,7/17/2026,1,7/17/2026,7/20/2026,Fill,Primary,AZ224,PILOT,61.8,,Y,Allowable,AZ224,63.8,,,OR298,,N,Gallon Over/Under Cost,PILOT,PILOT,0
270139,Line Haul,ARI5998-01,7/17/2026,1,7/17/2026,7/20/2026,Fill,Primary,AZ224,PILOT,61.8,,Y,Allowable,AZ224,63.8,,,OR298,,N,Gallon Over/Under,PILOT,PILOT,0
270139,Line Haul,ARI5998-01,7/17/2026,1,7/17/2026,7/20/2026,Fill,Primary,AZ224,PILOT,61.8,,Y,Allowable,AZ224,63.8,,,OR298,,N,Fuel Rec Count,PILOT,PILOT,1
270139,Line Haul,ARJ5926-01,7/19/2026,1,7/20/2026,7/22/2026,Fill,Primary,OR298,PILOT,146.1,,Y,Under,OR298,129.9,,,OR298,,N,Total Noncompliant Cost,PILOT,PILOT,-0.700161000
270139,Line Haul,ARJ5926-01,7/19/2026,1,7/20/2026,7/22/2026,Fill,Primary,OR298,PILOT,146.1,,Y,Under,OR298,129.9,,,OR298,,N,Location Noncompliant Cost,PILOT,PILOT,0
270139,Line Haul,ARJ5926-01,7/19/2026,1,7/20/2026,7/22/2026,Fill,Primary,OR298,PILOT,146.1,,Y,Under,OR298,129.9,,,OR298,,N,Gallon Over/Under Cost,PILOT,PILOT,-0.700161000
270139,Line Haul,ARJ5926-01,7/19/2026,1,7/20/2026,7/22/2026,Fill,Primary,OR298,PILOT,146.1,,Y,Under,OR298,129.9,,,OR298,,N,Gallon Over/Under,PILOT,PILOT,16.17
270139,Line Haul,ARJ5926-01,7/19/2026,1,7/20/2026,7/22/2026,Fill,Primary,OR298,PILOT,146.1,,Y,Under,OR298,129.9,,,OR298,,N,Fuel Rec Count,PILOT,PILOT,1
270139,Line Haul,ARK7113-01,7/23/2026,1,7/24/2026,7/27/2026,Partial,Primary,CA746,PILOT,92.1,,Y,Allowable,CA746,96.0,,,CA828,,N,Total Noncompliant Cost,PILOT,LOVES,0
270139,Line Haul,ARK7113-01,7/23/2026,1,7/24/2026,7/27/2026,Partial,Primary,CA746,PILOT,92.1,,Y,Allowable,CA746,96.0,,,CA828,,N,Location Noncompliant Cost,PILOT,LOVES,0
270139,Line Haul,ARK7113-01,7/23/2026,1,7/24/2026,7/27/2026,Partial,Primary,CA746,PILOT,92.1,,Y,Allowable,CA746,96.0,,,CA828,,N,Gallon Over/Under Cost,PILOT,LOVES,0
270139,Line Haul,ARK7113-01,7/23/2026,1,7/24/2026,7/27/2026,Partial,Primary,CA746,PILOT,92.1,,Y,Allowable,CA746,96.0,,,CA828,,N,Gallon Over/Under,PILOT,LOVES,0
270139,Line Haul,ARK7113-01,7/23/2026,1,7/24/2026,7/27/2026,Partial,Primary,CA746,PILOT,92.1,,Y,Allowable,CA746,96.0,,,CA828,,N,Fuel Rec Count,PILOT,LOVES,1
270139,Line Haul,ARO3550-01,7/21/2026,1,7/22/2026,7/24/2026,Fill,Primary,OR298,PILOT,114.9,,Y,Under,OR298,47.6,,,CA746,,N,Total Noncompliant Cost,PILOT,PILOT,38.06622
270139,Line Haul,ARO3550-01,7/21/2026,1,7/22/2026,7/24/2026,Fill,Primary,OR298,PILOT,114.9,,Y,Under,OR298,47.6,,,CA746,,N,Location Noncompliant Cost,PILOT,PILOT,0
270139,Line Haul,ARO3550-01,7/21/2026,1,7/22/2026,7/24/2026,Fill,Primary,OR298,PILOT,114.9,,Y,Under,OR298,47.6,,,CA746,,N,Gallon Over/Under Cost,PILOT,PILOT,38.06622
270139,Line Haul,ARO3550-01,7/21/2026,1,7/22/2026,7/24/2026,Fill,Primary,OR298,PILOT,114.9,,Y,Under,OR298,47.6,,,CA746,,N,Gallon Over/Under,PILOT,PILOT,67.35
270139,Line Haul,ARO3550-01,7/21/2026,1,7/22/2026,7/24/2026,Fill,Primary,OR298,PILOT,114.9,,Y,Under,OR298,47.6,,,CA746,,N,Fuel Rec Count,PILOT,PILOT,1
270139,Line Haul,ARP6199-01,7/27/2026,1,7/27/2026,7/27/2026,Partial,Alternate,CA828,LOVES,131.5,,Y,Allowable,CA828,121.6,,,CA828,,N,Total Noncompliant Cost,LOVES,LOVES,0
270139,Line Haul,ARP6199-01,7/27/2026,1,7/27/2026,7/27/2026,Partial,Alternate,CA828,LOVES,131.5,,Y,Allowable,CA828,121.6,,,CA828,,N,Location Noncompliant Cost,LOVES,LOVES,0
270139,Line Haul,ARP6199-01,7/27/2026,1,7/27/2026,7/27/2026,Partial,Alternate,CA828,LOVES,131.5,,Y,Allowable,CA828,121.6,,,CA828,,N,Gallon Over/Under Cost,LOVES,LOVES,0
270139,Line Haul,ARP6199-01,7/27/2026,1,7/27/2026,7/27/2026,Partial,Alternate,CA828,LOVES,131.5,,Y,Allowable,CA828,121.6,,,CA828,,N,Gallon Over/Under,LOVES,LOVES,0
270139,Line Haul,ARP6199-01,7/27/2026,1,7/27/2026,7/27/2026,Partial,Alternate,CA828,LOVES,131.5,,Y,Allowable,CA828,121.6,,,CA828,,N,Fuel Rec Count,LOVES,LOVES,1
270139,Line Haul,ART4147-01,7/28/2026,1,7/30/2026,,Partial,Primary,UT747,PILOT,109.5,,Y,Under,UT747,55.1,,,N/A,,N,Total Noncompliant Cost,PILOT,,0
270139,Line Haul,ART4147-01,7/28/2026,1,7/30/2026,,Partial,Primary,UT747,PILOT,109.5,,Y,Under,UT747,55.1,,,N/A,,N,Location Noncompliant Cost,PILOT,,0
270139,Line Haul,ART4147-01,7/28/2026,1,7/30/2026,,Partial,Primary,UT747,PILOT,109.5,,Y,Under,UT747,55.1,,,N/A,,N,Gallon Over/Under Cost,PILOT,,0
270139,Line Haul,ART4147-01,7/28/2026,1,7/30/2026,,Partial,Primary,UT747,PILOT,109.5,,Y,Under,UT747,55.1,,,N/A,,N,Gallon Over/Under,PILOT,,54.36
270139,Line Haul,ART4147-01,7/28/2026,1,7/30/2026,,Partial,Primary,UT747,PILOT,109.5,,Y,Under,UT747,55.1,,,N/A,,N,Fuel Rec Count,PILOT,,1
270268,Line Haul,AQH0621-01,6/8/2026,1,6/8/2026,7/11/2026,Fill,Primary,ID639,PILOT,151.9,,Y,Under,ID639,140.9,,,ID330,,N,Total Noncompliant Cost,PILOT,LOVES,0.782736000
270268,Line Haul,AQH0621-01,6/8/2026,1,6/8/2026,7/11/2026,Fill,Primary,ID639,PILOT,151.9,,Y,Under,ID639,140.9,,,ID330,,N,Location Noncompliant Cost,PILOT,LOVES,0
270268,Line Haul,AQH0621-01,6/8/2026,1,6/8/2026,7/11/2026,Fill,Primary,ID639,PILOT,151.9,,Y,Under,ID639,140.9,,,ID330,,N,Gallon Over/Under Cost,PILOT,LOVES,0.782736000
270268,Line Haul,AQH0621-01,6/8/2026,1,6/8/2026,7/11/2026,Fill,Primary,ID639,PILOT,151.9,,Y,Under,ID639,140.9,,,ID330,,N,Gallon Over/Under,PILOT,LOVES,11.04
270268,Line Haul,AQH0621-01,6/8/2026,1,6/8/2026,7/11/2026,Fill,Primary,ID639,PILOT,151.9,,Y,Under,ID639,140.9,,,ID330,,N,Fuel Rec Count,PILOT,LOVES,1
270268,Line Haul,ARB9282-02,7/10/2026,1,7/11/2026,7/13/2026,Fill,Primary,ID330,LOVES,117,,Y,Under,ID330,100.0,,,ID330,,N,Total Noncompliant Cost,LOVES,LOVES,0.753404560
270268,Line Haul,ARB9282-02,7/10/2026,1,7/11/2026,7/13/2026,Fill,Primary,ID330,LOVES,117,,Y,Under,ID330,100.0,,,ID330,,N,Location Noncompliant Cost,LOVES,LOVES,0
270268,Line Haul,ARB9282-02,7/10/2026,1,7/11/2026,7/13/2026,Fill,Primary,ID330,LOVES,117,,Y,Under,ID330,100.0,,,ID330,,N,Gallon Over/Under Cost,LOVES,LOVES,0.753404560
270268,Line Haul,ARB9282-02,7/10/2026,1,7/11/2026,7/13/2026,Fill,Primary,ID330,LOVES,117,,Y,Under,ID330,100.0,,,ID330,,N,Gallon Over/Under,LOVES,LOVES,16.99
270268,Line Haul,ARB9282-02,7/10/2026,1,7/11/2026,7/13/2026,Fill,Primary,ID330,LOVES,117,,Y,Under,ID330,100.0,,,ID330,,N,Fuel Rec Count,LOVES,LOVES,1
270268,Line Haul,ARH6442-01,7/12/2026,1,7/13/2026,7/18/2026,Fill,Primary,ID330,LOVES,134,,Y,Under,ID330,118.1,,,ID330,,N,Total Noncompliant Cost,LOVES,LOVES,-0.025392000
270268,Line Haul,ARH6442-01,7/12/2026,1,7/13/2026,7/18/2026,Fill,Primary,ID330,LOVES,134,,Y,Under,ID330,118.1,,,ID330,,N,Location Noncompliant Cost,LOVES,LOVES,0
270268,Line Haul,ARH6442-01,7/12/2026,1,7/13/2026,7/18/2026,Fill,Primary,ID330,LOVES,134,,Y,Under,ID330,118.1,,,ID330,,N,Gallon Over/Under Cost,LOVES,LOVES,-0.025392000
270268,Line Haul,ARH6442-01,7/12/2026,1,7/13/2026,7/18/2026,Fill,Primary,ID330,LOVES,134,,Y,Under,ID330,118.1,,,ID330,,N,Gallon Over/Under,LOVES,LOVES,15.87
270268,Line Haul,ARH6442-01,7/12/2026,1,7/13/2026,7/18/2026,Fill,Primary,ID330,LOVES,134,,Y,Under,ID330,118.1,,,ID330,,N,Fuel Rec Count,LOVES,LOVES,1
270268,Line Haul,ARH6442-02,7/13/2026,1,7/13/2026,7/18/2026,Partial,Primary,ID330,LOVES,60,,Y,Over,ID330,118.1,,,ID330,,N,Total Noncompliant Cost,LOVES,LOVES,0
270268,Line Haul,ARH6442-02,7/13/2026,1,7/13/2026,7/18/2026,Partial,Primary,ID330,LOVES,60,,Y,Over,ID330,118.1,,,ID330,,N,Location Noncompliant Cost,LOVES,LOVES,0
270268,Line Haul,ARH6442-02,7/13/2026,1,7/13/2026,7/18/2026,Partial,Primary,ID330,LOVES,60,,Y,Over,ID330,118.1,,,ID330,,N,Gallon Over/Under Cost,LOVES,LOVES,0
270268,Line Haul,ARH6442-02,7/13/2026,1,7/13/2026,7/18/2026,Partial,Primary,ID330,LOVES,60,,Y,Over,ID330,118.1,,,ID330,,N,Gallon Over/Under,LOVES,LOVES,58.13
270268,Line Haul,ARH6442-02,7/13/2026,1,7/13/2026,7/18/2026,Partial,Primary,ID330,LOVES,60,,Y,Over,ID330,118.1,,,ID330,,N,Fuel Rec Count,LOVES,LOVES,1
270268,Line Haul,ARO4435-01,7/20/2026,1,7/20/2026,7/22/2026,Fill,Primary,WA412,LOVES,145.5,,Y,Allowable,WA412,137.0,,,OR126,,N,Total Noncompliant Cost,LOVES,LOVES,0
270268,Line Haul,ARO4435-01,7/20/2026,1,7/20/2026,7/22/2026,Fill,Primary,WA412,LOVES,145.5,,Y,Allowable,WA412,137.0,,,OR126,,N,Location Noncompliant Cost,LOVES,LOVES,0
270268,Line Haul,ARO4435-01,7/20/2026,1,7/20/2026,7/22/2026,Fill,Primary,WA412,LOVES,145.5,,Y,Allowable,WA412,137.0,,,OR126,,N,Gallon Over/Under Cost,LOVES,LOVES,0
270268,Line Haul,ARO4435-01,7/20/2026,1,7/20/2026,7/22/2026,Fill,Primary,WA412,LOVES,145.5,,Y,Allowable,WA412,137.0,,,OR126,,N,Gallon Over/Under,LOVES,LOVES,0
270268,Line Haul,ARO4435-01,7/20/2026,1,7/20/2026,7/22/2026,Fill,Primary,WA412,LOVES,145.5,,Y,Allowable,WA412,137.0,,,OR126,,N,Fuel Rec Count,LOVES,LOVES,1
270268,Line Haul,ARQ1852-01,7/21/2026,1,7/22/2026,7/24/2026,Fill,Primary,OR126,LOVES,84.7,,Y,Allowable,OR126,75.0,,,CA425,,N,Total Noncompliant Cost,LOVES,LOVES,0
270268,Line Haul,ARQ1852-01,7/21/2026,1,7/22/2026,7/24/2026,Fill,Primary,OR126,LOVES,84.7,,Y,Allowable,OR126,75.0,,,CA425,,N,Location Noncompliant Cost,LOVES,LOVES,0
270268,Line Haul,ARQ1852-01,7/21/2026,1,7/22/2026,7/24/2026,Fill,Primary,OR126,LOVES,84.7,,Y,Allowable,OR126,75.0,,,CA425,,N,Gallon Over/Under Cost,LOVES,LOVES,0
270268,Line Haul,ARQ1852-01,7/21/2026,1,7/22/2026,7/24/2026,Fill,Primary,OR126,LOVES,84.7,,Y,Allowable,OR126,75.0,,,CA425,,N,Gallon Over/Under,LOVES,LOVES,0
270268,Line Haul,ARQ1852-01,7/21/2026,1,7/22/2026,7/24/2026,Fill,Primary,OR126,LOVES,84.7,,Y,Allowable,OR126,75.0,,,CA425,,N,Fuel Rec Count,LOVES,LOVES,1
270268,Line Haul,ARS7292-01,7/23/2026,1,7/24/2026,7/24/2026,Partial,Primary,CA425,LOVES,60,,Y,Allowable,CA425,61.0,,,OR715,,N,Total Noncompliant Cost,LOVES,PILOT,0
270268,Line Haul,ARS7292-01,7/23/2026,1,7/24/2026,7/24/2026,Partial,Primary,CA425,LOVES,60,,Y,Allowable,CA425,61.0,,,OR715,,N,Location Noncompliant Cost,LOVES,PILOT,0
270268,Line Haul,ARS7292-01,7/23/2026,1,7/24/2026,7/24/2026,Partial,Primary,CA425,LOVES,60,,Y,Allowable,CA425,61.0,,,OR715,,N,Gallon Over/Under Cost,LOVES,PILOT,0
270268,Line Haul,ARS7292-01,7/23/2026,1,7/24/2026,7/24/2026,Partial,Primary,CA425,LOVES,60,,Y,Allowable,CA425,61.0,,,OR715,,N,Gallon Over/Under,LOVES,PILOT,0
270268,Line Haul,ARS7292-01,7/23/2026,1,7/24/2026,7/24/2026,Partial,Primary,CA425,LOVES,60,,Y,Allowable,CA425,61.0,,,OR715,,N,Fuel Rec Count,LOVES,PILOT,1
270268,Line Haul,ARS7292-01,7/23/2026,2,7/24/2026,7/27/2026,Fill,Primary,OR715,PILOT,129.6,,Y,Allowable,OR715,120.1,,,WA268,,N,Total Noncompliant Cost,PILOT,PILOT,0
270268,Line Haul,ARS7292-01,7/23/2026,2,7/24/2026,7/27/2026,Fill,Primary,OR715,PILOT,129.6,,Y,Allowable,OR715,120.1,,,WA268,,N,Location Noncompliant Cost,PILOT,PILOT,0
270268,Line Haul,ARS7292-01,7/23/2026,2,7/24/2026,7/27/2026,Fill,Primary,OR715,PILOT,129.6,,Y,Allowable,OR715,120.1,,,WA268,,N,Gallon Over/Under Cost,PILOT,PILOT,0
270268,Line Haul,ARS7292-01,7/23/2026,2,7/24/2026,7/27/2026,Fill,Primary,OR715,PILOT,129.6,,Y,Allowable,OR715,120.1,,,WA268,,N,Gallon Over/Under,PILOT,PILOT,0
270268,Line Haul,ARS7292-01,7/23/2026,2,7/24/2026,7/27/2026,Fill,Primary,OR715,PILOT,129.6,,Y,Allowable,OR715,120.1,,,WA268,,N,Fuel Rec Count,PILOT,PILOT,1
270268,Line Haul,ART6069-01,7/29/2026,1,7/30/2026,,Fill,Primary,WA262,PILOT,157.2,,Y,Under,WA262,107.7,,,N/A,,N,Total Noncompliant Cost,PILOT,,0
270268,Line Haul,ART6069-01,7/29/2026,1,7/30/2026,,Fill,Primary,WA262,PILOT,157.2,,Y,Under,WA262,107.7,,,N/A,,N,Location Noncompliant Cost,PILOT,,0
270268,Line Haul,ART6069-01,7/29/2026,1,7/30/2026,,Fill,Primary,WA262,PILOT,157.2,,Y,Under,WA262,107.7,,,N/A,,N,Gallon Over/Under Cost,PILOT,,0
